,movieId,imdbId,tmdbId
5249,8609,14341,701
5250,8610,86873,10631
5251,8611,39370,43466
5252,8614,93693,10780
5253,8617,53622,23724
5254,8620,56732,29264
5255,8622,361596,1777
5256,8623,93886,11584
5257,8626,59125,26811
5258,8632,217788,161080
5259,8633,87597,11884
5260,8636,316654,558
5261,8638,381681,80
5262,8640,349683,9477
5263,8641,357413,8699
5264,8643,356470,11247
5265,8644,343818,2048
5266,8645,390221,436
5267,8650,56196,43004
5268,8656,95468,10754
5269,8665,372183,2502
5270,8666,327554,314
5271,8667,359423,18923
5272,8670,23563,12206
5273,8677,32475,68064
5274,8684,49902,15244
5275,8685,47216,62395
5276,8690,69280,24559
5277,8695,39169,27437
5278,8711,40613,32294
5279,8712,29284,41463
5280,8713,93744,19051
5281,8714,38776,43485
5282,8718,40806,62694
5283,8720,103007,53287
5284,8724,57091,1040
5285,8727,72848,5122
5286,8730,243609,1783
5287,8738,55572,31522
5288,8743,90729,22976
5289,8748,57171,42801
5290,8753,346091,41316
5291,8754,64840,5179
5292,8755,173772,53198
5293,8765,35432,16703
5294,8771,39017,20408
5295,8772,59749,13580
5296,8773,35317,18706
5297,8774,38259,34327
5298,8778,38494,20417
5299,8781,368008,14462
5300,8782,167456,14623
5301,8783,368447,6947
5302,8784,333766,401
5303,8795,275083,23305
5304,8796,60438,17768
5305,8798,369339,1538
5306,8799,361841,14846
5307,8800,345061,2577
5308,8804,96336,41975
5309,8807,366551,11282
5310,8808,368933,11130
5311,8809,337960,14389
5312,8810,370263,395
5313,8813,361309,23601
5314,8814,364751,10762
5315,8815,204313,11026
5316,8827,83652,20120
5317,8830,366174,11237
5318,8831,324127,8080
5319,8832,374330,14797
5320,8833,241025,11632
5321,8835,338325,15644
5322,8836,324554,11208
5323,8838,71115,16153
5324,8840,63803,42694
5325,8844,78763,42164
5326,8848,46521,12548
5327,8860,337921,9759
5328,8861,318627,1577
5329,8864,339412,16232
5330,8865,346156,5137
5331,8866,360201,11823
5332,8869,361620,13969
5333,8870,356618,10145
5334,8873,318462,1653
5335,8874,365748,747
5336,8875,44509,84214
5337,8879,71877,4176
5338,8880,89560,11177
5339,8894,76504,12707
5340,8905,103594,1492
5341,8906,78935,8689
5342,8907,307453,10555
5343,8908,349710,11128
5344,8910,356721,1599
5345,8911,361696,14024
5346,8912,316732,11045
5347,8914,390384,14337
5348,8915,368658,26108
5349,8916,358135,4380
5350,8917,372588,3989
5351,8918,349416,16358
5352,8919,380609,25313
5353,8920,46874,2438
5354,8921,48563,65550
5355,8928,61655,3053
5356,8933,90985,18499
5357,8934,103783,36616
5358,8937,390022,13416
5359,8938,390538,1435
5360,8939,364343,11099
5361,8943,340012,18701
5362,8946,252028,15566
5363,8947,391198,1970
5364,8948,375173,8849
5365,8949,375063,9675
5366,8950,361862,4553
5367,8951,383694,11109
5368,8952,365183,48678
5369,8954,396705,126148
5370,8955,360130,16131
5371,8957,387564,176
5372,8958,350258,1677
5373,8959,337876,10740
5374,8961,317705,9806
5375,8964,274407,47959
5376,8965,338348,5255
5377,8966,362269,11184
5378,8967,387575,11249
5379,8968,367479,10589
5380,8969,317198,9801
5381,8970,308644,866
5382,8972,368891,2059
5383,8973,275491,140
5384,8974,345950,11836
5385,8977,346491,1966
5386,8978,388419,13673
5387,8979,390299,174787
5388,8981,376541,2288
5389,8982,327919,15397
5390,8983,385004,9550
5391,8984,349903,163
5392,8985,359013,36648
5393,8987,403910,33377
5394,8989,51516,41253
5395,8998,72272,33740
5396,9004,88979,16248
5397,9005,106912,15613
5398,9008,32635,28421
5399,9010,364517,8424
5400,9018,391024,18889
5401,25746,14142,18987
5402,25750,15324,992
5403,25752,15841,42359
5404,25753,15881,1405
5405,25757,18037,939
5406,25769,19421,25768
5407,25771,20530,626
5408,25773,21079,27899
5409,25782,22718,48365
5410,25788,23427,877
5411,25795,23948,39130
5412,25797,24069,31511
5413,25805,24844,43904
5414,25825,27652,14615
5415,25826,27884,31773
5416,25827,27996,24807
5417,25833,28683,43874
5418,25834,28691,16515
5419,25841,29604,43864
5420,25850,30241,16274
5421,25855,31867,37698
5422,25856,32145,3084
5423,25865,32701,17801
5424,25870,33712,38914
5425,25886,35238,22387
5426,25887,35415,27655
5427,25898,36506,41391
5428,25905,37077,42879
5429,25906,37094,43307
5430,25923,38574,14320
5431,25927,38991,20246
5432,25937,40308,29380
5433,25940,40525,3766
5434,25946,40876,41609
5435,25947,40919,33115
5436,25952,41587,45578
5437,25959,42200,25209
5438,25962,42646,43388
5439,25963,42804,800
5440,25996,47522,3111
5441,25999,47677,28696
5442,26002,48393,44026
5443,26003,48434,803
5444,26038,52278,43137
5445,26048,53115,34528
5446,26052,53168,690
5447,26059,54144,36872
5448,26073,55233,34530
5449,26078,55728,17185
5450,26082,56058,14537
5451,26084,56262,13671
5452,26085,56264,11085
5453,26095,56905,52705
5454,26116,58213,10299
5455,26122,58430,3763
5456,26124,58530,7348
5457,26131,58946,17295
5458,26133,59026,13187
5459,26142,59418,29715
5460,26147,59798,42731
5461,26150,60107,895
5462,26151,60138,20108
5463,26152,60153,2661
5464,26158,60802,789
5465,26159,61101,45706
5466,26169,61882,17905
5467,26171,62136,10227
5468,26172,62138,26039
5469,26176,62374,41212
5470,26183,62687,9929
5471,26184,62759,20873
5472,26195,63665,50789
5473,26198,63829,27983
5474,26225,65772,2860
5475,26231,66214,26606
5476,26236,66565,20848
5477,26237,66601,2998
5478,26242,67023,839
5479,26249,67355,9394
5480,26258,67866,13041
5481,26265,68503,18250
5482,26283,69865,27331
5483,26285,69945,1410
5484,26303,70698,22307
5485,26308,70842,21035
5486,26313,71269,32044
5487,26317,71464,24402
5488,26322,71571,16246
5489,26326,71615,8327
5490,26340,72901,9385
5491,26344,73018,10711
5492,26347,73179,43430
5493,26350,73580,9652
5494,26357,73820,38783
5495,26359,74084,3870
5496,26365,74559,10640
5497,26366,74605,33324
5498,26375,75223,11558
5499,26386,76141,12535
5500,26391,76451,12637
5501,26394,76843,61280
5502,26399,77559,13481
5503,26401,77655,13514
5504,26409,78062,98851
5505,26413,78252,11537
5506,26422,79261,10654
5507,26429,79489,18966
5508,26444,81874,64353
5509,26453,83480,149645
5510,26464,85255,6341
5511,26467,85404,7012
5512,26471,85474,15251
5513,26472,85482,17435
5514,26492,86491,15301
5515,26498,86994,63418
5516,26504,87065,48677
5517,26510,87225,1884
5518,26523,88117,27414
5519,26524,88275,33138
5520,26527,88461,8221
5521,26528,88727,17663
5522,26539,89006,12615
5523,26542,89110,10372
5524,26547,89374,9056
5525,26554,89869,10176
5526,26555,90056,9080
5527,26562,90319,16082
5528,26564,90557,14670
5529,26567,90856,26555
5530,26578,91670,24657
5531,26585,92263,11471
5533,26590,93066,17421
5534,26593,93171,22572
5535,26599,93412,4043
5536,26603,93777,8852
5537,26606,93978,30421
5538,26612,94357,18305
5539,26614,94791,8677
5540,26622,95050,49314
5541,26629,95444,16296
5542,26630,95655,13192
5543,26631,95715,18917
5544,26645,96386,4271
5545,26649,96639,13057
5546,26662,97814,16859
5547,26676,99018,25943
5548,26680,99329,9768
5549,26681,99426,11909
5550,26686,99654,10485
5551,26693,99864,2670
5552,26694,99902,41821
5553,26695,99951,21344
5554,26696,100029,9399
5555,26700,100280,11131
5556,26701,100339,14571
5557,26704,100685,1662
5558,26712,101254,20562
5559,26713,101258,18311
5560,26717,101420,1483
5561,26726,101786,25330
5562,26729,102015,4539
5563,26732,102164,12776
5564,26736,102293,17467
5565,26741,102395,34376
5566,26743,102587,15080
5567,26745,102609,6463
5568,26750,102744,9588
5569,26761,103516,215993
5570,26764,103923,13995
5571,26765,103950,11198
5572,26776,104652,11621
5573,26777,104663,47714
5574,26778,104670,19087
5575,26782,104802,40082
5576,26791,105391,31962
5577,26792,105402,22590
5578,26796,105682,48150
5579,26797,105764,41778
5580,26810,106341,14135
5581,26812,106356,27678
5582,26819,106950,12088
5583,26828,107612,19371
5584,26838,108170,12664
5585,26840,108188,7500
5586,26849,108941,13519
5587,26854,109552,18998
5588,26861,109838,17796
5589,26865,110200,17809
5590,26870,110442,11067
5591,26871,110612,10486
5592,26875,110917,19223
5593,26887,112040,152426
5594,26900,113556,51038
5595,26901,113617,30718
5596,26903,113824,37797
5597,26913,114563,12613
5598,26928,115940,37563
5599,26940,116835,30330
5600,26947,117407,2061
5601,26958,118308,12254
5602,26965,118760,16992
5603,26974,119237,18415
5604,26985,119794,8765
5605,26999,120131,9732
5606,27002,120570,30983
5607,27003,120604,5470
5608,27006,120801,50008
5609,27008,120860,12095
5610,27020,123865,14533
5611,27022,124901,9812
5612,27032,127357,8697
5613,27036,130414,7096
5614,27074,145600,27260
5615,27075,146402,11508
5616,27105,158131,23356
5617,27124,161292,17985
5618,27134,164961,9597
5619,27140,165662,12485
5620,27155,169590,17074
5621,27156,169858,18491
5622,27176,177262,29587
5623,27178,177858,3716
5624,27186,181627,21348
5625,27193,183869,2332
5626,27246,206036,28031
5627,27251,207275,110147
5628,27255,209463,43423
5629,27266,212712,844
5630,27306,230025,53048
5631,27311,233298,16234
5632,27317,235198,11075
5633,27320,235618,16171
5634,27328,239655,36246
5635,27329,239894,17208
5636,27368,250223,2899
5637,27369,250440,44756
5638,27370,250491,18088
5639,27373,250934,20536
5640,27397,260991,2440
5641,27408,265651,10955
5642,27416,269389,10978
5643,27420,270688,81540
5644,27426,271946,11847
5645,27434,273517,11056
5646,27441,275230,919
5647,27450,276830,10046
5648,27473,283877,10726
5649,27478,284837,9298
5650,27480,285005,13899
5651,27482,285492,437
5652,27491,286751,27324
5653,27513,290661,9025
5654,27523,293715,11178
5655,27537,298482,10981
5656,27539,298504,10918
5657,27549,301167,36222
5658,27555,302585,13984
5659,27563,304262,16184
5660,27584,308152,11427
5661,27592,310775,4689
5662,27595,311361,16209
5663,27604,312843,12720
5664,27611,314979,206216
5665,27618,318081,10077
5666,27619,318403,11430
5667,27627,320193,26955
5668,27644,323807,38970
5669,27660,328832,55931
5670,27664,330099,12703
5671,27667,330500,32250
5672,27674,331811,9282
5673,27683,334541,10891
5674,27685,334965,12540
5675,27689,337103,60672
5676,27692,337824,24241
5677,27695,337930,11556
5678,27704,338763,3177
5679,27705,339135,19277
5680,27706,339291,11774
5681,27708,340477,19341
5682,27716,342492,4972
5683,27721,344510,2841
5684,27722,345549,11606
5685,27728,347246,12140
5686,27731,347618,15370
5687,27741,351817,12496
5688,27744,352343,29987
5689,27746,353489,10361
5690,27751,355987,36763
5691,27762,361462,25757
5692,27768,363532,21200
5693,27769,363579,40876
5694,27772,364385,11838
5695,27773,364569,670
5696,27776,365190,25500
5697,27778,365265,12583
5698,27784,366292,9694
5699,27788,366627,9667
5700,27790,366777,13373
5701,27793,367093,10304
5702,27801,368909,9316
5703,27802,369060,11647
5704,27803,369702,1913
5705,27808,371246,2539
5706,27815,372824,5528
5707,27816,373283,10105
5708,27820,373861,1114
5709,27821,373926,179
5710,27822,374102,83
5711,27826,374277,55177
5712,27829,375073,26766
5713,27830,375104,24747
5714,27831,375912,4836
5715,27834,376968,11190
5716,27837,377062,11866
5717,27838,377091,12281
5718,27839,377109,10320
5719,27846,379225,11420
5720,27850,379593,3396
5721,27865,384819,5889
5722,27866,385017,1126
5723,27869,386064,11658
5724,27873,387412,11401
5725,27878,388789,1392
5726,27879,388888,1843
5727,27882,389326,291
5728,27899,399877,8357
5729,27904,405296,3509
5730,27905,405821,11662
5731,27912,418038,13372
5732,30707,405159,70
5733,30745,361668,12487
5734,30749,395169,205
5735,30793,367594,118
5736,30803,423866,1280
5737,30810,362270,421
5738,30812,338751,2567
5739,30816,293508,9833
5740,30818,363473,6478
5741,30820,361127,9692
5742,30822,385267,1901
5743,30825,290002,693
5744,30846,364961,842
5745,30848,369672,9953
5746,30850,379889,11162
5747,30883,396592,15045
5748,30890,345032,42420
5749,30892,390123,1853
5750,30894,375210,11804
5751,30898,365885,11354
5752,30994,81063,47876
5753,31000,92035,66600
5754,31030,40458,43442
5755,31038,90037,33766
5756,31049,98042,120328
5757,31083,104804,39472
5758,31086,70246,34326
5759,31101,326208,18927
5760,31114,373024,25350
5761,31116,34167,16442
5762,31123,310203,7229
5763,31150,76929,16220
5764,31162,352520,10609
5765,31184,401233,11633
5766,31193,76363,13716
5767,31221,357277,9947
5768,31223,376105,6439
5769,31225,393162,7214
5770,31260,29942,42390
5771,31297,26421,43892
5772,31309,54248,8422
5773,31364,353969,11423
5774,31367,109402,10694
5775,31410,363163,613
5776,31420,398712,8978
5777,31422,368578,11637
5778,31424,369226,12142
5779,31427,382077,11096
5780,31431,357507,8968
5781,31433,372532,6961
5782,31435,417791,31165
5783,31437,408664,2517
5784,31445,362590,11413
5785,31522,79095,661
5786,31545,54407,29259
5787,31553,106761,2436
5788,31590,46451,27430
5789,31610,363290,34561
5790,31617,54847,16638
5791,31658,347149,4935
5792,31660,348121,8953
5793,31664,184526,10951
5794,31685,386588,8488
5795,31692,327210,32588
5796,31694,361411,57825
5797,31696,360486,561
5798,31698,362165,10214
5799,31700,317132,17880
5800,31702,424227,8340
5801,31737,58997,1942
5802,31804,403358,3040
5803,31851,24601,43128
5804,31867,331933,13498
5805,31878,373074,9470
5806,31903,288330,19765
5807,31909,104139,37527
5808,31921,75194,29578
5809,31923,72281,2926
5810,31925,73639,54302
5811,31952,373981,5204
5812,31973,39417,8016
5813,32009,422093,16186
5814,32011,257516,10012
5815,32017,395699,10022
5816,32019,377471,4551
5817,32022,424129,30856
5818,32029,340163,2026
5819,32031,358082,9928
5820,32058,101590,15771
5821,32060,17739,76804
5822,32116,87835,38148
5823,32139,58886,36815
5824,32160,25919,31835
5825,32179,51378,1093
5826,32213,377713,438
5827,32234,76245,42222
5828,32243,345853,11196
5829,32289,396652,13374
5830,32291,378947,9688
5831,32294,347540,228890
5832,32296,385307,10040
5833,32298,372237,11638
5834,32300,367631,540
5835,32302,430289,77120
5836,32314,374639,48463
5837,32371,40202,26038
5838,32387,60277,19884
5839,32392,292886,37748
5840,32440,102095,22434
5841,32442,109936,12778
5842,32456,110008,15283
5843,32460,119472,158
5844,32469,48801,5996
5845,32511,64451,44154
5846,32515,96409,28448
5847,32554,113799,42994
5848,32582,424565,17592
5849,32584,357110,17113
5850,32587,401792,187
5851,32589,388500,14177
5852,32596,318649,7364
5853,32598,332047,11431
5855,32620,356999,51945
5856,32632,70022,26332
5857,32649,76085,42229
5858,32657,93488,49565
5859,32659,274155,2029
5860,32666,376717,44181
5861,32728,74806,19971
5862,32743,235712,9674
5863,32770,386342,3875
5864,32799,22183,9653
5865,32862,63821,39225
5866,32875,40497,4595
5867,32892,56111,31442
5868,32898,417,775
5869,32906,75404,50183
5870,32914,319970,7342
5871,32917,55805,45267
5872,33004,371724,7453
5873,33085,384806,10065
5874,33090,277909,30863
5875,33124,384369,9393
5876,33126,79180,16972
5877,33132,403537,13409
5878,33138,362004,13073
5879,33145,391304,8976
5880,33148,388183,27360
5881,33154,413845,13020
5882,33158,329774,11679
5883,33162,320661,1495
5884,33164,397065,10066
5885,33166,375679,1640
5886,33171,370986,11171
5887,33188,89601,14750
5888,33201,177747,53116
5889,33237,28216,43881
5890,33294,90248,9463
5891,33310,387892,26810
5892,33312,19777,20625
5893,33421,342272,10913
5894,33435,379357,38643
5895,33437,342258,10027
5896,33493,121766,1895
5897,33495,384642,9981
5898,33499,369735,4379
5899,33558,337721,14694
5900,33564,55913,20271
5901,33615,351283,953
5902,33629,106233,13064
5903,33639,438205,14358
5904,33644,449086,12700
5905,33646,398165,9291
5906,33649,384504,19316
5907,33660,352248,921
5908,33669,403508,9779
5909,33672,355702,9787
5910,33677,436727,23825
5911,33679,356910,787
5912,33681,424774,14199
5913,33683,338095,10226
5914,33725,388139,12109
5915,33779,184424,13589
5916,33781,43949,11620
5917,33794,372784,272
5918,33801,399102,15767
5919,33815,380623,15648
5920,33826,384488,25248
5921,33830,400497,11451
5922,33834,418819,11683
5923,33836,374536,9722
5924,33838,436724,2287
5925,33880,415978,1382
5926,33893,395125,9534
5927,33896,420251,33908
5928,33903,408777,276
5929,33966,106613,12574
5930,34018,31060,22553
5931,34048,407304,74
5932,34072,428803,1667
5933,34129,376108,7233
5934,34143,382628,9009
5935,34148,411270,1553
5936,34150,120667,9738
5937,34153,436613,14278
5938,34162,396269,9522
5939,34164,361693,14922
5940,34271,410097,10476
5941,34292,99740,11309
5942,34312,330111,31063
5943,34319,399201,1635
5944,34321,408524,13341
5945,34323,395584,1696
5946,34326,403217,1665
5947,34330,368089,9775
5948,34332,405325,11459
5949,34334,382992,10048
5950,34336,417001,11648
5951,34338,436078,15258
5952,34359,60453,42719
5953,34397,193364,37632
5954,34405,379786,16320
5955,34437,412019,308
5956,34450,98019,25074
5957,34482,43362,39946
5958,34520,377818,6519
5959,34523,406650,13919
5960,34528,418773,1444
5961,34530,367652,11453
5962,34532,397101,9913
5963,34534,430105,8292
5964,34536,326905,13922
5965,34540,381505,14166
5966,34542,427312,501
5967,34800,89839,17824
5968,34811,396184,11328
5969,35015,361715,15907
5970,35347,47834,11848
5971,35807,49830,43313
5972,35836,405422,6957
5973,35957,421239,11460
5974,36276,387898,445
5975,36289,133385,9564
5976,36363,91341,20874
5977,36397,361089,14175
5978,36401,355295,4442
5979,36477,401244,13169
5980,36509,402901,9042
5981,36517,387131,1985
5982,36519,388482,9335
5983,36525,425123,9007
5984,36527,377107,9777
5985,36529,399295,1830
5986,36533,384286,10092
5987,36535,404030,340
5988,36537,318761,1546
5989,36708,385690,65215
5990,36850,95403,10753
5991,36931,386005,11636
5992,37211,32536,22575
5993,37240,436971,14286
5994,37380,419706,8814
5995,37382,421054,9923
5996,37384,348333,7553
5997,37386,402022,8202
5998,37444,87289,3118
5999,37475,350261,1947
6000,37477,399327,9074
6001,37495,430651,16133
6002,37545,80149,10319
6003,37720,404032,8643
6004,37727,408790,9315
6005,37729,121164,3933
6006,37731,385002,8923
6007,37733,399146,59
6008,37736,380599,257
6009,37739,388980,15487
6010,37741,379725,398
6011,37830,385700,647
6012,37844,403455,14544
6013,37853,378109,11968
6014,37857,366780,14517
6015,38038,312004,533
6016,38061,373469,5236
6017,38095,456912,11344
6018,38159,95467,31056
6019,38164,32194,43807
6020,38198,424024,10700
6021,38294,402057,5471
6022,38304,367555,19082
6023,38388,380389,9763
6024,38583,92240,10017
6025,38798,388125,11931
6026,38886,367089,10707
6027,38992,417217,9910
6028,39183,388795,142
6029,39231,368709,9621
6030,39234,395972,9701
6031,39292,433383,3291
6032,39307,418647,12920
6033,39381,421238,16608
6034,39400,432291,791
6035,39414,338427,2610
6036,39427,371257,8066
6037,39435,386140,1656
6038,39444,384680,6963
6039,39446,432348,215
6040,39449,387514,2313
6041,39516,330702,16729
6042,39715,436058,8274
6043,39801,425661,42000
6044,39869,342735,1951
6045,40148,365686,10851
6046,40278,418763,25
6047,40339,371606,9982
6048,40412,419677,12877
6049,40414,424205,11661
6050,40478,69005,38761
6051,40491,98532,7974
6052,40578,200768,46917
6053,40581,433400,10033
6054,40583,365737,231
6055,40597,328132,68098
6056,40614,398017,8999
6057,40617,381966,8555
6058,40629,414387,4348
6060,40723,416315,9885
6061,40732,435625,9392
6062,40815,330373,674
6063,40819,358273,69
6064,40826,294870,1833
6065,40851,406375,6795
6066,40870,401085,11421
6067,40946,422528,16156
6068,40955,411195,1420
6069,40959,400525,9005
6070,40962,443295,13499
6071,40966,375920,7548
6072,41014,65143,20345
6073,41285,416320,116
6074,41527,445620,67
6075,41566,363771,411
6076,41569,360717,254
6077,41571,397535,1904
6078,41573,356680,9043
6079,41617,285175,14695
6080,41627,61847,27031
6081,41712,202559,22908
6082,41716,365485,9515
6083,41724,473107,29595
6084,41769,392465,23478
6085,41828,60474,8290
6086,41863,419294,8053
6087,41997,408306,612
6088,42002,395251,9899
6089,42004,407265,546
6090,42007,398375,2800
6091,42009,452598,9641
6092,42011,369441,7552
6093,42013,267891,9927
6094,42015,402894,9681
6095,42018,413015,10773
6096,42176,66498,88953
6097,42191,91455,13925
6098,42285,116075,9568
6099,42418,402399,11400
6100,42422,370754,37910
6101,42556,57812,14241
6102,42559,59673,79406
6103,42602,444608,38785
6104,42632,451094,4550
6105,42638,338075,16433
6106,42718,414852,10045
6107,42723,450278,1690
6108,42725,456554,9900
6109,42728,375154,9044
6110,42730,385726,9918
6111,42732,408985,17379
6112,42734,443536,10982
6113,42738,401855,834
6114,42740,433116,25890
6115,42761,140883,39345
6116,42943,89913,12701
6117,42946,85127,21519
6118,43289,142181,28638
6119,43333,240200,7509
6120,43376,426578,2117
6121,43396,412080,9912
6122,43419,416496,1969
6123,43460,423409,8435
6124,43549,383393,45759
6125,43556,417433,13275
6126,43558,421729,11565
6127,43560,396752,11283
6128,43677,114745,31894
6129,43679,414982,9286
6130,43684,437777,15363
6131,43708,425598,292
6132,43744,421994,1544
6133,43836,383216,12096
6134,43869,381971,9975
6135,43871,408345,9754
6136,43904,455857,10053
6137,43908,449061,7515
6138,43912,349467,9959
6139,43914,380817,14256
6140,43917,397313,9036
6141,43919,466342,10073
6142,43921,404390,7304
6143,43928,370032,9920
6144,43930,397078,10025
6145,43932,454919,9682
6146,43936,450232,2207
6147,44004,427229,6877
6148,44020,491703,14609
6149,44022,438097,950
6150,44189,384814,1967
6151,44191,434409,752
6152,44193,454945,9655
6153,44195,427944,9388
6154,44197,419749,9950
6155,44199,454848,388
6156,44204,468565,868
6157,44225,429591,14191
6158,44238,110329,18009
6159,44241,113636,19286
6160,44243,116861,19287
6161,44301,458242,1379
6162,44397,454841,9792
6163,44399,393735,10067
6164,44511,436864,35555
6165,44555,405094,582
6166,44597,57697,37939
6167,44613,446046,12763
6168,44633,436231,13222
6169,44657,61996,1561
6170,44665,425210,186
6171,44694,441909,219
6172,44709,437800,13751
6173,44719,263124,53961
6174,44731,441796,10069
6175,44759,430912,3093
6176,44761,393109,9270
6177,44773,225481,28349
6178,44777,383353,10177
6179,44788,493459,16070
6180,44828,439815,9035
6181,44840,437863,9957
6182,44849,386741,9389
6183,44851,416331,460
6184,44864,436331,8998
6185,44889,404364,20521
6186,44929,424880,4441
6187,44931,16914,84954
6188,44937,456396,11490
6189,44943,312318,11304
6190,44972,362120,4257
6191,44974,424136,2652
6192,45028,420087,9526
6193,45062,443632,5820
6194,45074,405469,9904
6195,45081,384537,588
6196,45106,465142,9310
6197,45175,434124,16367
6198,45183,427954,8982
6199,45186,317919,956
6200,45208,449089,9530
6201,45210,475276,9829
6202,45221,430634,10115
6203,45361,429573,10008
6204,45382,398027,7870
6205,45431,327084,7518
6206,45440,364955,9786
6207,45442,409182,503
6208,45447,382625,591
6209,45499,376994,36668
6210,45501,452594,9767
6211,45503,438315,13689
6212,45517,317219,920
6213,45635,404802,15402
6214,45648,425055,80919
6215,45658,410400,38344
6216,45662,466909,806
6217,45666,457510,9353
6218,45668,410297,2044
6219,45672,389860,9339
6220,45720,458352,350
6221,45722,383574,58
6222,45726,463034,1819
6223,45728,424345,2295
6224,45730,452637,9697
6225,45732,465624,4474
6226,45880,422720,1887
6227,45928,489037,13508
6228,45950,497116,1781
6229,45969,101545,16270
6230,46062,475293,10947
6231,46105,428649,17628
6232,46231,426627,17741
6233,46322,446059,7549
6234,46335,463985,9615
6235,46337,455499,9513
6236,46347,478209,20604
6237,46367,105187,31692
6238,46530,348150,1452
6239,46559,468094,7872
6240,46572,443496,18191
6241,46574,422861,14474
6242,46578,449059,773
6243,46664,40338,21631
6244,46723,449467,1164
6245,46772,369994,13141
6246,46850,492506,35199
6247,46855,64040,15383
6248,46862,79759,47850
6249,46865,430304,9072
6250,46948,385880,9297
6251,46965,417148,326
6252,46967,457513,512
6253,46970,415306,9718
6254,46972,477347,1593
6255,46974,469641,1852
6256,46976,420223,1262
6257,47044,430357,82
6258,47099,454921,1402
6259,47122,455967,9293
6260,47124,429589,9906
6261,47200,479884,1948
6262,47202,430576,148
6263,47254,402910,5289
6264,47261,448075,9782
6265,47382,462590,9762
6266,47384,383060,14113
6267,47404,452039,21712
6268,47423,468489,7859
6269,47446,428856,16998
6270,47465,410764,11559
6271,47491,418455,1023
6272,47516,433412,10118
6273,47518,384793,9788
6274,47538,74442,11689
6275,47566,39211,33813
6276,47610,443543,1491
6277,47629,436697,1165
6278,47640,486551,9988
6279,47644,445990,11652
6280,47646,417225,13816
6281,47721,48980,15265
6282,47725,473753,11227
6283,47736,32339,33810
6284,47774,97702,41937
6285,47793,436689,24055
6286,47810,450345,9708
6287,47894,460989,1116
6288,47937,464196,5072
6289,47950,427969,1249
6290,47952,475944,9954
6291,47970,434139,7511
6292,47978,423169,13075
6293,47997,387808,7512
6294,47999,486358,1776
6295,48001,456470,1963
6296,48032,419198,10846
6297,48043,414993,1381
6298,48045,109440,15097
6299,48082,354899,300
6300,48142,387877,9676
6301,48150,380066,6948
6302,48161,421206,9766
6303,48214,382357,1595
6304,48262,799954,1666
6305,48304,472043,1579
6306,48319,454824,9664
6307,48322,493430,12094
6308,48326,405676,1717
6309,48342,435623,15624
6310,48385,443453,496
6311,48394,457430,1417
6312,48412,406816,4643
6313,48414,400717,7484
6314,48416,462519,9842
6315,48516,407887,1422
6316,48518,420294,10781
6317,48520,424993,9794
6318,48560,439289,7510
6319,48593,483726,9895
6320,48596,419946,8975
6321,48598,420609,9672
6322,48638,74291,42236
6323,48649,24966,46774
6324,48678,426459,10070
6325,48696,404203,1440
6326,48698,814075,13364
6327,48738,455590,1523
6328,48741,478049,14201
6329,48744,367027,1378
6330,48774,206634,9693
6331,48780,482571,1124
6332,48783,418689,3683
6333,48872,475169,6077
6334,48877,489270,214
6335,48879,437232,1123
6336,48883,853096,21173
6337,48982,424095,11619
6338,48997,396171,1427
6339,49013,452681,13767
6340,49110,104905,27295
6341,49130,401445,9726
6342,49132,811136,2152
6343,49220,470765,14799
6344,49263,486585,21710
6345,49265,420901,8588
6346,49272,381061,36557
6347,49274,366548,9836
6348,49276,454987,9809
6349,49278,453467,7551
6350,49280,308055,10741
6351,49284,499603,2357
6352,49286,457939,1581
6353,49314,433387,7873
6354,49347,460792,8324
6355,49389,439,5698
6356,49396,365830,2179
6357,49524,762121,2447
6358,49530,450259,1372
6359,49647,413895,9986
6360,49649,449010,2486
6361,49651,479143,1246
6362,49666,422295,18615
6363,49688,46889,13210
6364,49735,443431,12795
6365,49772,446755,14202
6366,49793,758794,11170
6367,49822,343737,1247
6368,49824,443489,1125
6369,49910,463998,1646
6370,49917,783612,58923
6371,49932,460829,1730
6372,49957,464049,8618
6373,49961,465551,1259
6374,50003,398913,9053
6375,50005,473444,1494
6376,50064,452624,182
6377,50068,498380,1251
6378,50147,454082,9656
6379,50158,775539,1931
6380,50160,482546,13967
6381,50189,808146,8275
6382,50274,489327,13771
6383,50354,45081,11578
6384,50356,43918,11972
6385,50440,772193,4283
6386,50442,426883,7457
6387,50445,455960,8398
6388,50514,457655,3549
6389,50601,398808,1265
6390,50610,453453,14137
6391,50613,369359,15689
6392,50658,473434,13365
6393,50685,473308,10758
6394,50740,58578,51863
6395,50792,395495,13668
6396,50794,475394,7516
6397,50796,397044,10075
6398,50798,799949,9760
6399,50800,425430,9966
6400,50802,490084,1257
6401,50804,367959,1248
6402,50806,477051,9757
6403,50842,469754,5206
6404,50851,380268,14761
6405,50872,382932,2062
6406,50912,401711,2266
6407,50923,469263,5172
6408,50942,423505,9965
6409,50954,482527,37725
6410,50999,396042,13517
6411,51024,118414,17266
6412,51037,450340,9828
6413,51077,259324,1250
6414,51080,401997,4169
6415,51082,778661,16555
6416,51084,758766,11172
6417,51086,481369,3594
6418,51088,499554,10090
6419,51091,462200,7874
6420,51167,476735,13393
6421,51174,432402,12271
6422,51255,425112,4638
6423,51314,465188,1993
6424,51357,112681,12554
